"roomid","timestr","dtype","category","tag","current"
"东陈集机房","2024-07-20-22","HOUR","POINT","A","35.2695"
"东陈集机房","2024-07-20-22","HOUR","POINT","B","34.3271"
"东陈集机房","2024-07-20-22","HOUR","POINT","F","23.3488"
"东陈集机房","2024-07-20-22","HOUR","POINT","G","0"
"东陈集机房","2024-07-20-22","HOUR","VECTOR","BUSINESS","0.942373"
"东陈集机房","2024-07-20-22","HOUR","VECTOR","DEVICE","23.3488"
"东陈集机房","2024-07-20-22","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-20-22","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-20-22","HOUR","VECTOR","PRODUCT","34.3271"
"东陈集机房","2024-07-20-22","HOUR","VECTOR","PUE","1.47019"
"东陈集机房","2024-07-20-22","HOUR","VECTOR","TOTAL","35.2695"
"东陈集机房","2024-07-20-23","HOUR","POINT","A","34.9214"
"东陈集机房","2024-07-20-23","HOUR","POINT","B","33.9946"
"东陈集机房","2024-07-20-23","HOUR","POINT","F","23.5353"
"东陈集机房","2024-07-20-23","HOUR","POINT","G","0"
"东陈集机房","2024-07-20-23","HOUR","VECTOR","BUSINESS","0.92678"
"东陈集机房","2024-07-20-23","HOUR","VECTOR","DEVICE","23.5353"
"东陈集机房","2024-07-20-23","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-20-23","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-20-23","HOUR","VECTOR","PRODUCT","33.9946"
"东陈集机房","2024-07-20-23","HOUR","VECTOR","PUE","1.44441"
"东陈集机房","2024-07-20-23","HOUR","VECTOR","TOTAL","34.9214"
"东陈集机房","2024-07-21","DAY","VECTOR","BUSINESS","2.2275"
"东陈集机房","2024-07-21","DAY","VECTOR","DEVICE","23.1595"
"东陈集机房","2024-07-21","DAY","VECTOR","LEASE","0"
"东陈集机房","2024-07-21","DAY","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21","DAY","VECTOR","PRODUCT","34.6375"
"东陈集机房","2024-07-21","DAY","VECTOR","PUE","1.4956"
"东陈集机房","2024-07-21","DAY","VECTOR","TOTAL","36.865"
"东陈集机房","2024-07-21-00","HOUR","POINT","A","34.8607"
"东陈集机房","2024-07-21-00","HOUR","POINT","B","33.9366"
"东陈集机房","2024-07-21-00","HOUR","POINT","F","23.5112"
"东陈集机房","2024-07-21-00","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-00","HOUR","VECTOR","BUSINESS","0.924068"
"东陈集机房","2024-07-21-00","HOUR","VECTOR","DEVICE","23.5112"
"东陈集机房","2024-07-21-00","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-00","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-00","HOUR","VECTOR","PRODUCT","33.9366"
"东陈集机房","2024-07-21-00","HOUR","VECTOR","PUE","1.44342"
"东陈集机房","2024-07-21-00","HOUR","VECTOR","TOTAL","34.8607"
"东陈集机房","2024-07-21-01","HOUR","POINT","A","35.2624"
"东陈集机房","2024-07-21-01","HOUR","POINT","B","34.3373"
"东陈集机房","2024-07-21-01","HOUR","POINT","F","23.4736"
"东陈集机房","2024-07-21-01","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-01","HOUR","VECTOR","BUSINESS","0.925085"
"东陈集机房","2024-07-21-01","HOUR","VECTOR","DEVICE","23.4736"
"东陈集机房","2024-07-21-01","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-01","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-01","HOUR","VECTOR","PRODUCT","34.3373"
"东陈集机房","2024-07-21-01","HOUR","VECTOR","PUE","1.46281"
"东陈集机房","2024-07-21-01","HOUR","VECTOR","TOTAL","35.2624"
"东陈集机房","2024-07-21-02","HOUR","POINT","A","34.4508"
"东陈集机房","2024-07-21-02","HOUR","POINT","B","33.5078"
"东陈集机房","2024-07-21-02","HOUR","POINT","F","23.4078"
"东陈集机房","2024-07-21-02","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-02","HOUR","VECTOR","BUSINESS","0.943051"
"东陈集机房","2024-07-21-02","HOUR","VECTOR","DEVICE","23.4078"
"东陈集机房","2024-07-21-02","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-02","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-02","HOUR","VECTOR","PRODUCT","33.5078"
"东陈集机房","2024-07-21-02","HOUR","VECTOR","PUE","1.43148"
"东陈集机房","2024-07-21-02","HOUR","VECTOR","TOTAL","34.4508"
"东陈集机房","2024-07-21-03","HOUR","POINT","A","34.9156"
"东陈集机房","2024-07-21-03","HOUR","POINT","B","33.9786"
"东陈集机房","2024-07-21-03","HOUR","POINT","F","23.3624"
"东陈集机房","2024-07-21-03","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-03","HOUR","VECTOR","BUSINESS","0.936949"
"东陈集机房","2024-07-21-03","HOUR","VECTOR","DEVICE","23.3624"
"东陈集机房","2024-07-21-03","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-03","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-03","HOUR","VECTOR","PRODUCT","33.9786"
"东陈集机房","2024-07-21-03","HOUR","VECTOR","PUE","1.45442"
"东陈集机房","2024-07-21-03","HOUR","VECTOR","TOTAL","34.9156"
"东陈集机房","2024-07-21-04","HOUR","POINT","A","34.6292"
"东陈集机房","2024-07-21-04","HOUR","POINT","B","33.6969"
"东陈集机房","2024-07-21-04","HOUR","POINT","F","23.3702"
"东陈集机房","2024-07-21-04","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-04","HOUR","VECTOR","BUSINESS","0.932203"
"东陈集机房","2024-07-21-04","HOUR","VECTOR","DEVICE","23.3702"
"东陈集机房","2024-07-21-04","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-04","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-04","HOUR","VECTOR","PRODUCT","33.6969"
"东陈集机房","2024-07-21-04","HOUR","VECTOR","PUE","1.44188"
"东陈集机房","2024-07-21-04","HOUR","VECTOR","TOTAL","34.6292"
"东陈集机房","2024-07-21-05","HOUR","POINT","A","34.3617"
"东陈集机房","2024-07-21-05","HOUR","POINT","B","33.44"
"东陈集机房","2024-07-21-05","HOUR","POINT","F","23.2763"
"东陈集机房","2024-07-21-05","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-05","HOUR","VECTOR","BUSINESS","0.921695"
"东陈集机房","2024-07-21-05","HOUR","VECTOR","DEVICE","23.2763"
"东陈集机房","2024-07-21-05","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-05","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-05","HOUR","VECTOR","PRODUCT","33.44"
"东陈集机房","2024-07-21-05","HOUR","VECTOR","PUE","1.43666"
"东陈集机房","2024-07-21-05","HOUR","VECTOR","TOTAL","34.3617"
"东陈集机房","2024-07-21-06","HOUR","POINT","A","34.2031"
"东陈集机房","2024-07-21-06","HOUR","POINT","B","33.277"
"东陈集机房","2024-07-21-06","HOUR","POINT","F","22.5742"
"东陈集机房","2024-07-21-06","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-06","HOUR","VECTOR","BUSINESS","0.926102"
"东陈集机房","2024-07-21-06","HOUR","VECTOR","DEVICE","22.5742"
"东陈集机房","2024-07-21-06","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-06","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-06","HOUR","VECTOR","PRODUCT","33.277"
"东陈集机房","2024-07-21-06","HOUR","VECTOR","PUE","1.47411"
"东陈集机房","2024-07-21-06","HOUR","VECTOR","TOTAL","34.2031"
"东陈集机房","2024-07-21-07","HOUR","POINT","A","34.3868"
"东陈集机房","2024-07-21-07","HOUR","POINT","B","33.4858"
"东陈集机房","2024-07-21-07","HOUR","POINT","F","22.3946"
"东陈集机房","2024-07-21-07","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-07","HOUR","VECTOR","BUSINESS","0.901017"
"东陈集机房","2024-07-21-07","HOUR","VECTOR","DEVICE","22.3946"
"东陈集机房","2024-07-21-07","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-07","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-07","HOUR","VECTOR","PRODUCT","33.4858"
"东陈集机房","2024-07-21-07","HOUR","VECTOR","PUE","1.49526"
"东陈集机房","2024-07-21-07","HOUR","VECTOR","TOTAL","34.3868"
"东陈集机房","2024-07-21-08","HOUR","POINT","A","40.9068"
"东陈集机房","2024-07-21-08","HOUR","POINT","B","33.1454"
"东陈集机房","2024-07-21-08","HOUR","POINT","F","22.1163"
"东陈集机房","2024-07-21-08","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-08","HOUR","VECTOR","BUSINESS","7.76136"
"东陈集机房","2024-07-21-08","HOUR","VECTOR","DEVICE","22.1163"
"东陈集机房","2024-07-21-08","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-08","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-08","HOUR","VECTOR","PRODUCT","33.1454"
"东陈集机房","2024-07-21-08","HOUR","VECTOR","PUE","1.49869"
"东陈集机房","2024-07-21-08","HOUR","VECTOR","TOTAL","40.9068"
"东陈集机房","2024-07-21-09","HOUR","POINT","A","45.1227"
"东陈集机房","2024-07-21-09","HOUR","POINT","B","34.2783"
"东陈集机房","2024-07-21-09","HOUR","POINT","F","22.2312"
"东陈集机房","2024-07-21-09","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-09","HOUR","VECTOR","BUSINESS","10.8444"
"东陈集机房","2024-07-21-09","HOUR","VECTOR","DEVICE","22.2312"
"东陈集机房","2024-07-21-09","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-09","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-09","HOUR","VECTOR","PRODUCT","34.2783"
"东陈集机房","2024-07-21-09","HOUR","VECTOR","PUE","1.5419"
"东陈集机房","2024-07-21-09","HOUR","VECTOR","TOTAL","45.1227"
"东陈集机房","2024-07-21-10","HOUR","POINT","A","43.5875"
"东陈集机房","2024-07-21-10","HOUR","POINT","B","33.7481"
"东陈集机房","2024-07-21-10","HOUR","POINT","F","22.1169"
"东陈集机房","2024-07-21-10","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-10","HOUR","VECTOR","BUSINESS","9.83932"
"东陈集机房","2024-07-21-10","HOUR","VECTOR","DEVICE","22.1169"
"东陈集机房","2024-07-21-10","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-10","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-10","HOUR","VECTOR","PRODUCT","33.7481"
"东陈集机房","2024-07-21-10","HOUR","VECTOR","PUE","1.52589"
"东陈集机房","2024-07-21-10","HOUR","VECTOR","TOTAL","43.5875"
"东陈集机房","2024-07-21-11","HOUR","POINT","A","41.0112"
"东陈集机房","2024-07-21-11","HOUR","POINT","B","34.6614"
"东陈集机房","2024-07-21-11","HOUR","POINT","F","22.939"
"东陈集机房","2024-07-21-11","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-11","HOUR","VECTOR","BUSINESS","6.34983"
"东陈集机房","2024-07-21-11","HOUR","VECTOR","DEVICE","22.939"
"东陈集机房","2024-07-21-11","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-11","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-11","HOUR","VECTOR","PRODUCT","34.6614"
"东陈集机房","2024-07-21-11","HOUR","VECTOR","PUE","1.51102"
"东陈集机房","2024-07-21-11","HOUR","VECTOR","TOTAL","41.0112"
"东陈集机房","2024-07-21-12","HOUR","POINT","A","35.759"
"东陈集机房","2024-07-21-12","HOUR","POINT","B","34.8247"
"东陈集机房","2024-07-21-12","HOUR","POINT","F","22.7166"
"东陈集机房","2024-07-21-12","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-12","HOUR","VECTOR","BUSINESS","0.934237"
"东陈集机房","2024-07-21-12","HOUR","VECTOR","DEVICE","22.7166"
"东陈集机房","2024-07-21-12","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-12","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-12","HOUR","VECTOR","PRODUCT","34.8247"
"东陈集机房","2024-07-21-12","HOUR","VECTOR","PUE","1.53301"
"东陈集机房","2024-07-21-12","HOUR","VECTOR","TOTAL","35.759"
"东陈集机房","2024-07-21-13","HOUR","POINT","A","35.7912"
"东陈集机房","2024-07-21-13","HOUR","POINT","B","34.883"
"东陈集机房","2024-07-21-13","HOUR","POINT","F","22.4427"
"东陈集机房","2024-07-21-13","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-13","HOUR","VECTOR","BUSINESS","0.908136"
"东陈集机房","2024-07-21-13","HOUR","VECTOR","DEVICE","22.4427"
"东陈集机房","2024-07-21-13","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-13","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-13","HOUR","VECTOR","PRODUCT","34.883"
"东陈集机房","2024-07-21-13","HOUR","VECTOR","PUE","1.55432"
"东陈集机房","2024-07-21-13","HOUR","VECTOR","TOTAL","35.7912"
"东陈集机房","2024-07-21-14","HOUR","POINT","A","36.2264"
"东陈集机房","2024-07-21-14","HOUR","POINT","B","35.2932"
"东陈集机房","2024-07-21-14","HOUR","POINT","F","22.4"
"东陈集机房","2024-07-21-14","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-14","HOUR","VECTOR","BUSINESS","0.93322"
"东陈集机房","2024-07-21-14","HOUR","VECTOR","DEVICE","22.4"
"东陈集机房","2024-07-21-14","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-14","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-14","HOUR","VECTOR","PRODUCT","35.2932"
"东陈集机房","2024-07-21-14","HOUR","VECTOR","PUE","1.57559"
"东陈集机房","2024-07-21-14","HOUR","VECTOR","TOTAL","36.2264"
"东陈集机房","2024-07-21-15","HOUR","POINT","A","36.117"
"东陈集机房","2024-07-21-15","HOUR","POINT","B","35.2149"
"东陈集机房","2024-07-21-15","HOUR","POINT","F","22.6651"
"东陈集机房","2024-07-21-15","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-15","HOUR","VECTOR","BUSINESS","0.902034"
"东陈集机房","2024-07-21-15","HOUR","VECTOR","DEVICE","22.6651"
"东陈集机房","2024-07-21-15","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-15","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-15","HOUR","VECTOR","PRODUCT","35.2149"
"东陈集机房","2024-07-21-15","HOUR","VECTOR","PUE","1.55371"
"东陈集机房","2024-07-21-15","HOUR","VECTOR","TOTAL","36.117"
"东陈集机房","2024-07-21-16","HOUR","POINT","A","36.2214"
"东陈集机房","2024-07-21-16","HOUR","POINT","B","35.3132"
"东陈集机房","2024-07-21-16","HOUR","POINT","F","22.8132"
"东陈集机房","2024-07-21-16","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-16","HOUR","VECTOR","BUSINESS","0.908136"
"东陈集机房","2024-07-21-16","HOUR","VECTOR","DEVICE","22.8132"
"东陈集机房","2024-07-21-16","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-16","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-16","HOUR","VECTOR","PRODUCT","35.3132"
"东陈集机房","2024-07-21-16","HOUR","VECTOR","PUE","1.54793"
"东陈集机房","2024-07-21-16","HOUR","VECTOR","TOTAL","36.2214"
"东陈集机房","2024-07-21-17","HOUR","POINT","A","35.7685"
"东陈集机房","2024-07-21-17","HOUR","POINT","B","34.8397"
"东陈集机房","2024-07-21-17","HOUR","POINT","F","23.1454"
"东陈集机房","2024-07-21-17","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-17","HOUR","VECTOR","BUSINESS","0.928814"
"东陈集机房","2024-07-21-17","HOUR","VECTOR","DEVICE","23.1454"
"东陈集机房","2024-07-21-17","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-17","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-17","HOUR","VECTOR","PRODUCT","34.8397"
"东陈集机房","2024-07-21-17","HOUR","VECTOR","PUE","1.50525"
"东陈集机房","2024-07-21-17","HOUR","VECTOR","TOTAL","35.7685"
"东陈集机房","2024-07-21-18","HOUR","POINT","A","37.0437"
"东陈集机房","2024-07-21-18","HOUR","POINT","B","36.1014"
"东陈集机房","2024-07-21-18","HOUR","POINT","F","24.0346"
"东陈集机房","2024-07-21-18","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-18","HOUR","VECTOR","BUSINESS","0.942373"
"东陈集机房","2024-07-21-18","HOUR","VECTOR","DEVICE","24.0346"
"东陈集机房","2024-07-21-18","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-18","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-18","HOUR","VECTOR","PRODUCT","36.1014"
"东陈集机房","2024-07-21-18","HOUR","VECTOR","PUE","1.50206"
"东陈集机房","2024-07-21-18","HOUR","VECTOR","TOTAL","37.0437"
"东陈集机房","2024-07-21-19","HOUR","POINT","A","36.9108"
"东陈集机房","2024-07-21-19","HOUR","POINT","B","35.9478"
"东陈集机房","2024-07-21-19","HOUR","POINT","F","24.18"
"东陈集机房","2024-07-21-19","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-19","HOUR","VECTOR","BUSINESS","0.963051"
"东陈集机房","2024-07-21-19","HOUR","VECTOR","DEVICE","24.18"
"东陈集机房","2024-07-21-19","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-19","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-19","HOUR","VECTOR","PRODUCT","35.9478"
"东陈集机房","2024-07-21-19","HOUR","VECTOR","PUE","1.48667"
"东陈集机房","2024-07-21-19","HOUR","VECTOR","TOTAL","36.9108"
"东陈集机房","2024-07-21-20","HOUR","POINT","A","37.577"
"东陈集机房","2024-07-21-20","HOUR","POINT","B","36.6149"
"东陈集机房","2024-07-21-20","HOUR","POINT","F","24.4471"
"东陈集机房","2024-07-21-20","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-20","HOUR","VECTOR","BUSINESS","0.962034"
"东陈集机房","2024-07-21-20","HOUR","VECTOR","DEVICE","24.4471"
"东陈集机房","2024-07-21-20","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-20","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-20","HOUR","VECTOR","PRODUCT","36.6149"
"东陈集机房","2024-07-21-20","HOUR","VECTOR","PUE","1.49772"
"东陈集机房","2024-07-21-20","HOUR","VECTOR","TOTAL","37.577"
"东陈集机房","2024-07-21-21","HOUR","POINT","A","37.0569"
"东陈集机房","2024-07-21-21","HOUR","POINT","B","36.1166"
"东陈集机房","2024-07-21-21","HOUR","POINT","F","24.1695"
"东陈集机房","2024-07-21-21","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-21","HOUR","VECTOR","BUSINESS","0.940339"
"东陈集机房","2024-07-21-21","HOUR","VECTOR","DEVICE","24.1695"
"东陈集机房","2024-07-21-21","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-21","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-21","HOUR","VECTOR","PRODUCT","36.1166"
"东陈集机房","2024-07-21-21","HOUR","VECTOR","PUE","1.49431"
"东陈集机房","2024-07-21-21","HOUR","VECTOR","TOTAL","37.0569"
"东陈集机房","2024-07-21-22","HOUR","POINT","A","35.9064"
"东陈集机房","2024-07-21-22","HOUR","POINT","B","34.9244"
"东陈集机房","2024-07-21-22","HOUR","POINT","F","24.041"
"东陈集机房","2024-07-21-22","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-22","HOUR","VECTOR","BUSINESS","0.982034"
"东陈集机房","2024-07-21-22","HOUR","VECTOR","DEVICE","24.041"
"东陈集机房","2024-07-21-22","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-22","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-22","HOUR","VECTOR","PRODUCT","34.9244"
"东陈集机房","2024-07-21-22","HOUR","VECTOR","PUE","1.4527"
"东陈集机房","2024-07-21-22","HOUR","VECTOR","TOTAL","35.9064"
"东陈集机房","2024-07-21-23","HOUR","POINT","A","36.6831"
"东陈集机房","2024-07-21-23","HOUR","POINT","B","35.7329"
"东陈集机房","2024-07-21-23","HOUR","POINT","F","24"
"东陈集机房","2024-07-21-23","HOUR","POINT","G","0"
"东陈集机房","2024-07-21-23","HOUR","VECTOR","BUSINESS","0.95017"
"东陈集机房","2024-07-21-23","HOUR","VECTOR","DEVICE","24"
"东陈集机房","2024-07-21-23","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-21-23","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-21-23","HOUR","VECTOR","PRODUCT","35.7329"
"东陈集机房","2024-07-21-23","HOUR","VECTOR","PUE","1.48887"
"东陈集机房","2024-07-21-23","HOUR","VECTOR","TOTAL","36.6831"
"东陈集机房","2024-07-22-00","HOUR","POINT","A","36.1207"
"东陈集机房","2024-07-22-00","HOUR","POINT","B","35.1878"
"东陈集机房","2024-07-22-00","HOUR","POINT","F","23.8885"
"东陈集机房","2024-07-22-00","HOUR","POINT","G","0"
"东陈集机房","2024-07-22-00","HOUR","VECTOR","BUSINESS","0.932881"
"东陈集机房","2024-07-22-00","HOUR","VECTOR","DEVICE","23.8885"
"东陈集机房","2024-07-22-00","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-22-00","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-22-00","HOUR","VECTOR","PRODUCT","35.1878"
"东陈集机房","2024-07-22-00","HOUR","VECTOR","PUE","1.473"
"东陈集机房","2024-07-22-00","HOUR","VECTOR","TOTAL","36.1207"
"东陈集机房","2024-07-22-01","HOUR","POINT","A","36.0593"
"东陈集机房","2024-07-22-01","HOUR","POINT","B","35.122"
"东陈集机房","2024-07-22-01","HOUR","POINT","F","23.7861"
"东陈集机房","2024-07-22-01","HOUR","POINT","G","0"
"东陈集机房","2024-07-22-01","HOUR","VECTOR","BUSINESS","0.937288"
"东陈集机房","2024-07-22-01","HOUR","VECTOR","DEVICE","23.7861"
"东陈集机房","2024-07-22-01","HOUR","VECTOR","LEASE","0"
"东陈集机房","2024-07-22-01","HOUR","VECTOR","OFFICE","0"
"东陈集机房","2024-07-22-01","HOUR","VECTOR","PRODUCT","35.122"
"东陈集机房","2024-07-22-01","HOUR","VECTOR","PUE","1.47658"
"东陈集机房","2024-07-22-01","HOUR","VECTOR","TOTAL","36.0593"
"东陈集机房","2024-07-22-02","HOUR","POINT","A","36.1607"
